,x,y,Z,id,index,OBJECTID,Type,Shape_Le,Area_ft2,Update_Y,PARID,No_of_PARID,No. of housing units,VALUEYEA,FINALFULLB,LANDUSECOD,LANDUSEDES,YEARBUIL,BASEMENT,STORYHEIGHT,HEATEDSQUA,STRUCTURES1,STRUCTURET,HAZUS,type,STRUCTURES,mph,DS1,DS2,DS3,DS4,dmg_state,kmh,Dislocation
749,77.31264133,34.78344636,0,12362,8425.0,45574,Building New,197.7895417,2321.161083,2016,74605,1,1,2021.0,125060,1.0,Residential,2010.0,NONE,1,1486,Single Family,Aluminum/Vinyl, A98,A98,Single Family,116.12699160679749,0.4593105192006929,0.033300952836860576,9.064064137055366e-05,6.456984042372871e-07,0,186.96445648694396,0
750,77.31225309,34.78345092,0,12364,8426.0,45576,Building New,190.747864,2019.783938,2016,74604,1,1,2021.0,152790,1.0,Residential,2010.0,NONE,1,1908,Single Family,Aluminum/Vinyl, A90,A90,Single Family,116.13909111441885,0.49605473777213044,0.06322484950859855,0.019333998883299734,0.013984974944935762,0,186.98393669421435,0
751,77.54569353,34.78650186,0,12365,8427.0,45578,Building New,183.999202,2052.068186,2016,49315,1,2,2021.0,46770,21.0,Building Site Off-Road,1995.0,NONE,1,1248,Multi-Section MH,SIDING ON SHEATHING,B3,B3,Multi-Section MH,109.25570263400093,0.02822632126044986,0.0006281782546702872,5.529373994269712e-05,5.129417078601151e-05,0,175.9016812407415,0
752,77.31114685,34.78346878,0,12366,8428.0,45579,Building New,156.245168,1525.08571,2016,74580,1,1,2021.0,140520,1.0,Residential,2009.0,NONE,2,1818,Single Family,Aluminum/Vinyl, A30,A30,Single Family,116.17322346954026,0.7291546796816252,0.2474257226554863,0.06339232189208213,0.044198234325677765,4,187.03888978595984,1
753,77.31458482,34.78349661,0,12367,8429.0,45584,Building New,202.170985,2229.681058,2016,70811,1,1,2021.0,171580,1.0,Residential,2008.0,NONE,1,2394,Single Family,Aluminum/Vinyl, A94,A94,Single Family,116.06180842491835,0.3766995351555123,0.04416165725582688,0.0021570128613791627,0.0007709935380955913,0,186.85951156411855,0
754,77.31512259,34.78356127,0,12369,8430.0,45588,Building New,166.3992287,1499.974786,2016,70810,1,1,2021.0,135490,1.0,Residential,2008.0,NONE,2,1740,Single Family,Aluminum/Vinyl, A30,A30,Single Family,116.04061830767716,0.7264464087712507,0.24442771572973387,0.062111441698317026,0.04331625852868005,1,186.82539547536024,0
755,77.31341304,34.78354659,0,12370,8431.0,45590,Building New,231.425258,2533.399815,2016,74611,1,1,2021.0,135260,1.0,Residential,2009.0,NONE,1,1772,Single Family,Aluminum/Vinyl, A78,A78,Single Family,116.09618809762317,0.3169643292179693,0.020060018058728594,0.0005841509777709587,3.979487593057065e-05,0,186.9148628371733,0
756,77.31409493,34.78357223,0,12371,8432.0,45592,Building New,179.2435589,1961.279479,2016,74663,1,1,2021.0,113280,1.0,Residential,2010.0,NONE,1,1340,Single Family,Aluminum/Vinyl, A110,A110,Single Family,116.07282292423547,0.3164524289838173,0.019984981433986686,0.0005807181660287213,3.9517201337132324e-05,0,186.87724490801912,0
757,77.31170954,34.78357077,0,12372,8433.0,45595,Building New,238.0822749,2631.622274,2016,74596,1,1,2021.0,128920,1.0,Residential,2009.0,NONE,1,1566,Single Family,Aluminum/Vinyl, A58,A58,Single Family,116.14902191879494,0.5713900074193218,0.11007400438912202,0.02299065952961318,0.025863688867927004,1,186.99992528925986,0
758,77.33789075,34.78395612,0,12373,8434.0,45596,Building New,194.4758208,1929.98411,2016,72942,1,1,2021.0,120650,1.0,Residential,2008.0,NONE,1,1268,Single Family,Aluminum/Vinyl, A10,A10,Single Family,115.30106819019096,0.5430228483783314,0.13930390753452015,0.014466488901758936,0.022252831060433766,0,185.63471978620746,0
759,77.43050753,34.7852501,0,12374,8435.0,45602,Building New,214.8625187,1948.753011,2016,45312,1,1,2021.0,128500,1.0,Residential,1992.0,NONE,2,1959,Single Family,"Frame Siding, Plywood", A22,A22,Single Family,112.84909702794312,0.6572260756515594,0.17048541133466816,0.022536828974165854,0.0011344179768219063,1,181.68704621498844,0
760,77.3111308,34.78368764,0,12375,8436.0,45605,Building New,198.9869399,2159.394289,2016,74579,1,1,2021.0,159210,1.0,Residential,2010.0,NONE,1,2081,Single Family,Aluminum/Vinyl, A62,A62,Single Family,116.16023434905725,0.46301276081773723,0.0652627693254499,0.0059727450259305865,0.005356467434836961,0,187.01797730198217,0
761,77.31210649,34.78370399,0,12376,8437.0,45606,Building New,152.6647022,1456.444953,2016,74603,1,1,2021.0,138390,1.0,Residential,2010.0,NONE,2,1783,Single Family,Aluminum/Vinyl, A26,A26,Single Family,116.12816549059114,0.8063512034839021,0.44420731091338594,0.16644881539359485,0.1252302829124487,0,186.96634643985175,0
762,77.31279784,34.78370965,0,12378,8438.0,45608,Building New,169.1568681,1564.260008,2016,74606,1,1,2021.0,141570,1.0,Residential,2010.0,NONE,2,1825,Single Family,Aluminum/Vinyl, A30,A30,Single Family,116.10577857536528,0.7277792741984955,0.24589887008106093,0.06273848449707656,0.04374798233219792,1,186.9303035063381,0
763,77.37394402,34.7845952,0,12379,8439.0,45609,Building New,93.84968562,545.6713306,2016,"9428.0, 24680.0",2,2,2021.0,183270,1.0,Residential,1971.0,NONE,1,3252,Single Family,Brick Veneer, A82,A82,Single Family,114.39374317641173,0.4468042378995391,0.04732262700481814,0.0011218203589116527,9.501047761862095e-07,0,184.1739265140229,0
764,77.23774019,34.7826198,0,12380,8440.0,45610,Building New,281.1731953,4066.454224,2016,67714,1,1,2021.0,399760,19.0,Building Site,2007.0,NONE,2,4008,Single Family,Brick Veneer, A42,A42,Single Family,118.41455183703127,0.7933484214132699,0.44216419610247365,0.15441319284349375,0.10405906332111775,2,190.64742845762035,0
765,77.31518763,34.78379737,0,12382,8441.0,45614,Building New,189.0154861,2170.130738,2016,74558,1,1,2021.0,127750,1.0,Residential,2012.0,NONE,1,1593,Single Family,Aluminum/Vinyl, A74,A74,Single Family,116.0240166122528,0.45070805932277475,0.041274195269432774,0.0013500392384909266,7.91336750067277e-05,1,186.79866674572702,0
766,77.31370369,34.7838108,0,12384,8442.0,45618,Building New,149.7708043,1262.012339,2016,74610,1,1,2021.0,145350,1.0,Residential,2010.0,NONE,2,1940,Single Family,Aluminum/Vinyl, A26,A26,Single Family,116.07063840985735,0.805378030285701,0.4425766293631576,0.16532675623744003,0.12438120720126195,2,186.87372783987036,0
767,77.31170358,34.78381083,0,12385,8443.0,45619,Building New,152.3547978,1449.954612,2016,74597,1,1,2021.0,138910,1.0,Residential,2010.0,NONE,2,1783,Single Family,Aluminum/Vinyl, A22,A22,Single Family,116.13441001639933,0.7290296549975414,0.23788902887328028,0.040659201396454306,0.0026215954472413087,1,186.97640012640292,0
768,77.33712042,34.78415812,0,12386,8444.0,45623,Building New,203.8039823,2029.705523,2016,72935,1,1,2021.0,111830,1.0,Residential,2008.0,NONE,1,1200,Single Family,Aluminum/Vinyl, A90,A90,Single Family,115.30508510573955,0.47553303996694396,0.055493626596614345,0.016453308058636984,0.011810886185655642,1,185.6411870202407,0
769,77.3134788,34.78390164,0,12388,8445.0,45630,Building New,213.455099,2531.216973,2016,74609,1,1,2021.0,132490,1.0,Residential,2011.0,NONE,1,1609,Single Family,Aluminum/Vinyl, A106,A106,Single Family,116.07222541833849,0.4518046612815063,0.04155745044038689,0.0013654629777881382,8.034191402886278e-05,0,186.87628292352497,0
770,77.31115778,34.7839045,0,12389,8446.0,45631,Building New,178.4352059,1756.151446,2016,74578,1,1,2021.0,133130,1.0,Residential,2010.0,NONE,1,1845,Single Family,Aluminum/Vinyl, A110,A110,Single Family,116.14599885568043,0.31805644231733576,0.02022073117527467,0.0005915295258347444,4.039281273495991e-05,0,186.9950581576455,0
771,77.3147449,34.78393497,0,12390,8447.0,45632,Building New,176.6931102,1647.486258,2016,74564,1,1,2021.0,148990,1.0,Residential,2011.0,NONE,2,1948,Single Family,Aluminum/Vinyl, A26,A26,Single Family,116.0297194234532,0.8046837101200969,0.4414168248609017,0.16453128524244914,0.12377946082823604,1,186.80784827175967,0
772,77.33765335,34.784265,0,12391,8448.0,45634,Building New,204.3792603,2070.101447,2016,72943,1,1,2021.0,109340,1.0,Residential,2008.0,NONE,1,1200,Single Family,Aluminum/Vinyl, A62,A62,Single Family,115.28569290024718,0.44163439185538633,0.05762710534142129,0.004905040960691732,0.004462643869989199,1,185.60996556939799,0
773,77.31429338,34.78399367,0,12393,8449.0,45639,Building New,151.8120576,1297.224242,2016,74565,1,1,2021.0,134380,1.0,Residential,2011.0,NONE,2,1656,Single Family,Aluminum/Vinyl, A22,A22,Single Family,116.04054287075338,0.7271131760700835,0.23580939924029476,0.040021389671637826,0.0025626518476758653,2,186.82527402191295,0
774,77.5309955,34.78680674,0,12394,8450.0,45641,Building New,215.5881292,2471.557848,2016,68565,1,1,2021.0,135330,53.0,Building Site,2006.0,NONE,1,1826,Single Family,Aluminum/Vinyl, A14,A14,Single Family,109.71554686661743,0.2828896479889342,0.025414662266875374,0.0011357729388793134,0.0003991463387679188,0,176.6420304552541,0
775,77.31541398,34.7840177,0,12395,8451.0,45642,Building New,151.1545192,1269.174239,2016,74559,1,1,2021.0,134930,1.0,Residential,2012.0,NONE,2,1632,Single Family,Aluminum/Vinyl, A22,A22,Single Family,116.00322129051888,0.7263488884799938,0.23498486637446608,0.039769923526445476,0.0025395375834576595,1,186.7651862777354,0
776,77.31171327,34.78403884,0,12396,8452.0,45646,Building New,167.7137302,1566.938862,2016,74598,1,1,2021.0,149940,1.0,Residential,2010.0,NONE,2,2014,Single Family,Aluminum/Vinyl, A22,A22,Single Family,116.12004175796497,0.7287368353895824,0.23757015835744938,0.040561073654532744,0.0026124973809620805,2,186.9532672303236,0
777,77.31228086,34.78404767,0,12397,8453.0,45647,Building New,206.5105042,2578.128576,2016,74602,1,1,2021.0,133450,1.0,Residential,2010.0,NONE,1,1588,Single Family,Aluminum/Vinyl, A54,A54,Single Family,116.10142652341422,0.4596685596308483,0.06067913646045911,0.0015650566651748935,6.986381877063726e-06,0,186.92329670269692,0
778,77.31325026,34.78408084,0,12398,8454.0,45648,Building New,180.8779448,1601.426628,2016,74608,1,1,2021.0,145120,1.0,Residential,2010.0,NONE,2,1881,Single Family,Aluminum/Vinyl,A18,A18,Single Family,116.06848177875514,0.8013052764310276,0.4286544336445677,0.10204821462624558,0.017298278832646844,4,186.8702556637958,1
779,77.36285632,34.7848206,0,12399,8455.0,45651,Building New,130.8117002,1066.741381,2016,66031,1,1,2021.0,124770,1.0,Residential,2010.0,NONE,2,1446,Single Family,Aluminum/Vinyl, A26,A26,Single Family,114.65274562345864,0.7802969313234385,0.402506460659654,0.13906388156700095,0.10459685951389891,4,184.59092045376843,1
780,77.33713499,34.78444693,0,12400,8456.0,45653,Building New,213.7242316,2270.612581,2016,72934,1,1,2021.0,122820,1.0,Residential,2007.0,NONE,1,1425,Single Family,Aluminum/Vinyl, A62,A62,Single Family,115.28528571336,0.4416244350714566,0.057623708538146745,0.004904584555945919,0.00446225933129077,1,185.60930999850962,0
781,77.63028957,34.78816593,0,12401,8457.0,45655,Building New,219.578711,2271.300398,2016,40714,1,1,2021.0,108500,1.0,Residential,2007.0,NONE,1,1275,Single Family,Aluminum/Vinyl, A86,A86,Single Family,106.85463711758844,0.17762228571803096,0.0038888399351766517,6.320813411348672e-05,7.94744804879351e-08,0,172.0359657593174,0
782,77.31117677,34.78412658,0,12402,8458.0,45656,Building New,205.729959,2559.034956,2016,74577,1,1,2021.0,132320,1.0,Residential,2010.0,NONE,1,1588,Single Family,Aluminum/Vinyl, A90,A90,Single Family,116.13169481918716,0.49587326584739577,0.0631530345397147,0.019306777069716795,0.013964345515569326,0,186.97202865889133,0
783,77.31403017,34.78418634,0,12403,8459.0,45657,Building New,149.9659085,1125.583364,2016,74566,1,1,2021.0,130000,1.0,Residential,2011.0,NONE,2,1608,Single Family,Aluminum/Vinyl,A18,A18,Single Family,116.03709227517999,0.8007660857392777,0.4277698288023421,0.10161094491424288,0.017193334096840745,2,186.8197185630398,0
784,77.30938452,34.78412194,0,12404,8460.0,45662,Building New,211.8424563,2329.26229,2016,160722,1,1,2021.0,132430,1.0,Residential,2016.0,NONE,1,1538,Single Family,Aluminum/Vinyl, A54,A54,Single Family,116.1888772666558,0.4619680265802145,0.06143686181991381,0.0016001297172539683,7.229941047332702e-06,2,187.06409239931585,0
785,77.31551129,34.78423115,0,12405,8461.0,45663,Building New,189.9802681,2187.825354,2016,74560,1,1,2021.0,127750,1.0,Residential,2012.0,NONE,1,1593,Single Family,Aluminum/Vinyl, A6,A6,Single Family,115.98698084165953,0.37481715554615824,0.03739618508552365,0.0008220393731214777,1.3106535804802473e-05,0,186.73903915507185,0
786,77.31294679,34.78421088,0,12406,8462.0,45664,Building New,162.7683875,1495.522336,2016,74607,1,1,2021.0,145080,1.0,Residential,2011.0,NONE,2,1856,Single Family,Aluminum/Vinyl,A18,A18,Single Family,116.07014843450581,0.8013338765821656,0.4287014059588582,0.102071466788557,0.01730386544256231,1,186.87293897955436,0
787,77.31481345,34.7842335,0,12407,8463.0,45666,Building New,190.1041805,2186.901497,2016,74563,1,1,2021.0,126020,1.0,Residential,2011.0,NONE,1,1579,Single Family,Aluminum/Vinyl, A106,A106,Single Family,116.00916082566884,0.45037011951548,0.04118720126981036,0.0013453172416049042,7.87647102870104e-05,2,186.77474892932685,0
788,77.33773582,34.7845698,0,12408,8464.0,45668,Building New,193.6854912,1923.300503,2016,72944,1,1,2021.0,111470,1.0,Residential,2008.0,NONE,1,1268,Single Family,Aluminum/Vinyl, A94,A94,Single Family,115.2632680389672,0.3567092209190794,0.03904788568128323,0.001731833457308046,0.0006067153411723889,0,185.5738615427372,0
789,77.30914345,34.7841828,0,12409,8465.0,45670,Building New,211.1588183,2343.591595,2016,160721,1,1,2021.0,135350,1.0,Residential,2016.0,NONE,1,1532,Single Family,Aluminum/Vinyl, A98,A98,Single Family,116.1927571211378,0.4609157810840843,0.033625275143766474,9.251631361668284e-05,6.612071829790262e-07,1,187.07033896503188,0
790,77.31380306,34.78428642,0,12410,8466.0,45672,Building New,209.960109,2298.082687,2016,74567,1,1,2021.0,128170,1.0,Residential,2010.0,NONE,1,1631,Single Family,Aluminum/Vinyl, A102,A102,Single Family,116.03818165162768,0.3075664425496708,0.016294313919326266,0.00020204498459054155,5.131019205544355e-06,0,186.82147245912057,0
791,77.31068332,34.78429234,0,12411,8467.0,45676,Building New,227.8488806,2485.963269,2016,160212,1,1,2021.0,138790,1.0,Residential,2015.0,NONE,1,1616,Single Family,Aluminum/Vinyl, A58,A58,Single Family,116.1371459169762,0.5711032870355457,0.10991378380528871,0.022940071165235703,0.025812492627116965,0,186.98080492633167,0
792,77.3123923,34.78433483,0,12413,8468.0,45680,Building New,189.5573213,2002.919174,2016,74601,1,1,2021.0,151470,1.0,Residential,2010.0,NONE,1,1908,Single Family,Aluminum/Vinyl, A82,A82,Single Family,116.08017686094477,0.4915571608523532,0.06063909564969958,0.0017340159150079906,1.9427963232943945e-06,1,186.88908474612109,0
793,77.31503975,34.78440282,0,12414,8469.0,45682,Building New,177.583963,1653.266307,2016,74562,1,1,2021.0,157080,1.0,Residential,2011.0,NONE,2,1937,Single Family,Aluminum/Vinyl, A30,A30,Single Family,115.99150813784166,0.7254392249600758,0.24332153017717673,0.06164185940267265,0.04299299588168857,1,186.7463281019251,0
794,77.31119836,34.78434155,0,12415,8470.0,45683,Building New,198.4839951,2323.559579,2016,74576,1,1,2021.0,125950,1.0,Residential,2010.0,NONE,1,1506,Single Family,Aluminum/Vinyl, A6,A6,Single Family,116.11774610155625,0.3781078420289521,0.03823945339435048,0.0008542942491490948,1.3775062594471418e-05,0,186.9495712235056,0
795,77.31196986,34.78434955,0,12416,8471.0,45686,Building New,218.9504196,2404.939321,2016,74600,1,1,2021.0,146210,1.0,Residential,2010.0,NONE,1,1863,Single Family,Aluminum/Vinyl, A14,A14,Single Family,116.09271704703664,0.4444572087929813,0.06915676688271215,0.005564811720138069,0.0022573234445367614,1,186.909274445729,0
796,77.63039524,34.78839852,0,12417,8472.0,45687,Building New,215.7391255,2377.889363,2016,70720,1,1,2021.0,119010,1.0,Residential,2007.0,NONE,1,1473,Single Family,Aluminum/Vinyl, A10,A10,Single Family,106.83770018651072,0.33124082169460967,0.042829892777430954,0.0016056282619979583,0.004089432077587263,1,172.00869730028225,0
797,77.31172845,34.78435974,0,12418,8473.0,45688,Building New,207.0968858,2268.099976,2016,74599,1,1,2021.0,126600,1.0,Residential,2010.0,NONE,1,1577,Single Family,Aluminum/Vinyl, A62,A62,Single Family,116.09976930008628,0.4615357144640078,0.06471270653053039,0.005893064197282113,0.005290131036029138,0,186.9206285731389,0
798,77.31013913,34.7843617,0,12419,8474.0,45690,Building New,194.8838452,1954.992229,2016,160213,1,1,2021.0,178220,1.0,Residential,2015.0,NONE,2,2371,Single Family,Aluminum/Vinyl, A30,A30,Single Family,116.15013831992505,0.7286843841498081,0.24690263924649902,0.06316797370364373,0.044043732174360986,0,187.00172269507934,0
799,77.31359493,34.78441601,0,12421,8475.0,45693,Building New,212.715963,2347.966403,2016,74568,1,1,2021.0,140110,1.0,Residential,2010.0,NONE,1,1729,Single Family,Aluminum/Vinyl, A82,A82,Single Family,116.03684313352768,0.4904116354907405,0.06026625988738166,0.0017152068679296287,1.9081515585300927e-06,0,186.8193174449796,0
800,77.31532332,34.78445281,0,12422,8476.0,45697,Building New,233.7706557,2531.797073,2016,74561,1,1,2021.0,149130,1.0,Residential,2011.0,NONE,1,1933,Single Family,Aluminum/Vinyl, A58,A58,Single Family,115.97936383958837,0.5672876866001613,0.1077994584290527,0.022276336718553242,0.025139834604944726,1,186.7267757817373,0
801,77.30984875,34.78437062,0,12423,8477.0,45698,Building New,239.8075611,2904.2958,2016,160214,1,1,2021.0,154600,1.0,Residential,2015.0,NONE,1,1899,Single Family,Aluminum/Vinyl, A50,A50,Single Family,116.15879819918486,0.5624638417334599,0.09054754459946801,0.002581384809976136,6.876644766585564e-05,1,187.01566510068764,0
802,77.43603248,34.78609315,0,12424,8478.0,45703,Building New,300.5205148,3866.699239,2016,30921,1,1,2021.0,313070,1.0,Residential,2007.0,NONE,1,3215,Single Family,Hard Board (Hardy board or pla, A58,A58,Single Family,112.64026703471487,0.4843688905692343,0.06920237889908837,0.011470182372561751,0.013867347243968278,0,181.35082992589093,0
803,77.31331704,34.78452951,0,12426,8479.0,45712,Building New,208.2913105,2233.933835,2016,74569,1,1,2021.0,127760,1.0,Residential,2010.0,NONE,1,1631,Single Family,Aluminum/Vinyl, A14,A14,Single Family,116.03871489434741,0.4430436045741314,0.06864248978693983,0.005497902215493606,0.002227573791286378,0,186.82233097989933,0
804,77.30958493,34.7844633,0,12427,8480.0,45713,Building New,220.7968524,2338.45178,2016,160215,1,1,2021.0,130310,1.0,Residential,2015.0,NONE,1,1505,Single Family,Aluminum/Vinyl, A94,A94,Single Family,116.1614374922539,0.3792084882807713,0.04483330771187064,0.0022159944764682526,0.0007940519247949356,0,187.0199143625288,0
805,77.3106732,34.78452641,0,12428,8481.0,45714,Building New,186.6820141,1822.155032,2016,160211,1,1,2021.0,175740,1.0,Residential,2015.0,NONE,2,2372,Single Family,Aluminum/Vinyl,A18,A18,Single Family,116.12302001274101,0.8022396620366457,0.4301916864765118,0.10281092655782531,0.017481849979402435,1,186.95806222051303,0
